customer_sk,first_name,last_name,gender,Loyality,Age
680,Ronald,Nelson,Male,Gold,44
681,Lisa,Williams,Female,Bronze,55
682,Eric,Carter,Male,Bronze,27
683,Barbara,Cruz,Female,Silver,45
684,Thomas,Smith,Male,Platinum,39
685,Ryan,Parker,Male,Gold,35
686,Joseph,Edwards,Male,Bronze,28
687,Joseph,Harris,Male,Bronze,19
688,Thomas,Flores,Male,Gold,46
689,Richard,Flores,Male,Silver,19
690,Emily,White,Female,Silver,67
691,Larry,Adams,Male,Silver,36
692,Steven,Allen,Male,Gold,61
693,Amanda,Martin,Female,Platinum,40
694,Stephanie,Hill,Female,Bronze,23
695,Linda,Harris,Female,Gold,48
696,John,Perez,Male,Silver,21
697,Nicole,Nguyen,Female,Silver,52
698,Sarah,Edwards,Female,Gold,37
699,John,Hall,Male,Platinum,44
700,Michael,King,Male,Silver,27
701,Donald,Harris,Male,Platinum,35
702,Pamela,Harris,Female,Platinum,80
703,Kathleen,Allen,Female,Gold,60
704,Samantha,Jones,Female,Silver,24
705,Nancy,Gonzales,Female,Gold,21
706,Stephen,Clark,Male,Bronze,28
707,Donna,Lewis,Female,None,37
708,Jennifer,Wilson,Female,Bronze,28
709,Charles,King,Male,Bronze,35
710,Mark,Clark,Male,Gold,36
711,Justin,Rivera,Male,Gold,42
712,Elizabeth,Diaz,Female,Platinum,33
713,Betty,Jones,Female,Silver,34
714,Donna,Taylor,Female,Gold,25
715,Betty,Robinson,Female,Gold,43
716,Jason,Jackson,Male,Bronze,29
717,Jessica,Martinez,Female,Gold,50
718,Ashley,Nelson,Female,Gold,53
719,Sharon,Young,Female,Silver,49
720,Elizabeth,Williams,Female,Silver,30
721,Larry,Gonzales,Male,Gold,26
722,Jason,Martin,Male,Bronze,32
723,Carol,Taylor,Female,Bronze,35
724,Edward,Nguyen,Male,Gold,25
725,Benjamin,Turner,Male,Gold,27
726,Brian,Lee,Male,Gold,47
727,Laura,Smith,Female,Gold,20
728,Nicholas,Green,Male,Gold,40
729,Jessica,Johnson,Female,Bronze,33
730,Kevin,Sanchez,Male,Silver,27
731,Margaret,Mitchell,Female,Gold,35
732,Ashley,Gonzales,Female,Gold,38
733,Sharon,Green,Female,Gold,34
734,Linda,Cruz,Female,Gold,37
735,Sharon,Cruz,Female,Bronze,40
736,Justin,Campbell,Male,Gold,47
737,Nancy,Hill,Female,Gold,32
738,Stephanie,Campbell,Female,Gold,24
739,Joseph,Reyes,Male,Silver,46
740,Linda,Garcia,Female,Gold,36
741,Ronald,Green,Male,Silver,25
742,Cynthia,Williams,Female,Bronze,48
743,George,Thomas,Male,Bronze,44
744,Betty,Perez,Female,Silver,30
745,Joshua,Turner,Male,Platinum,33
746,Gary,Ramirez,Male,Platinum,18
747,Melissa,Thomas,Female,Gold,25
748,Patricia,Robinson,Female,Bronze,29
749,Scott,Nguyen,Male,Bronze,52
750,William,Diaz,Male,Silver,30
751,Susan,Campbell,Female,Bronze,36
752,James,Adams,Male,Silver,22
753,Jennifer,Robinson,Female,Gold,50
754,Jessica,Nguyen,Female,Gold,35
755,James,Hernandez,Male,Bronze,48
756,Brenda,Williams,Female,Silver,18
757,Laura,Miller,Female,Silver,54
758,Matthew,Jones,Male,Bronze,30
759,Shirley,Phillips,Female,Bronze,21
760,Susan,Turner,Female,Platinum,52
761,Timothy,Williams,Male,Gold,31
762,Samantha,Davis,Female,Bronze,42
763,Eric,Hernandez,Male,Gold,37
764,Patricia,Campbell,Female,Silver,51
765,George,Williams,Male,Platinum,30
766,Timothy,Smith,Male,Silver,43
767,Nancy,Reyes,Female,Platinum,23
768,Andrew,White,Male,Bronze,42
769,Linda,Sanchez,Female,Bronze,42
770,Carol,Anderson,Female,Gold,35
771,Kenneth,Hall,Male,Bronze,53
772,Donald,Moore,Male,Gold,31
773,Benjamin,Rivera,Male,Gold,22
774,Rebecca,Hall,Female,Gold,47
775,Angela,Phillips,Female,Silver,50
776,Paul,Harris,Male,Bronze,38
777,Mark,Williams,Male,Silver,24
778,Jacob,Moore,Male,Gold,45
779,Justin,Lee,Male,Gold,34
780,David,Perez,Male,Bronze,27
781,Paul,King,Male,Gold,78
782,Jeffrey,Moore,Male,Platinum,37
783,Stephen,Edwards,Male,Silver,29
784,Nicholas,Parker,Male,Silver,32
785,Betty,Gonzales,Female,Silver,19
786,Joseph,Young,Male,Bronze,21
787,Sarah,Jones,Female,Bronze,28
788,William,Thomas,Male,Bronze,26
789,Kathleen,Robinson,Female,Silver,40
790,Deborah,Garcia,Female,Gold,34
791,Sandra,Jackson,Female,Silver,65
792,Sharon,Taylor,Female,Platinum,30
793,Thomas,Turner,Male,Silver,21
794,Mark,Harris,Male,Bronze,31
795,Kimberly,Hall,Female,Platinum,26
796,Anthony,Green,Male,Platinum,37
797,David,Clark,Male,Silver,71
798,Jonathan,Rodriguez,Male,Bronze,35
799,Anna,King,Female,None,77
800,Anna,Hill,Female,Silver,71
801,Gary,Turner,Male,Bronze,46
802,Charles,Martinez,Male,Silver,53
803,Nicole,Reyes,Female,Platinum,25
804,Larry,Robinson,Male,Gold,29
805,Sharon,Jackson,Female,Gold,26
806,Jennifer,Adams,Female,Bronze,24
807,Daniel,Brown,Male,Gold,23
808,Pamela,Young,Female,Platinum,41
809,Jacob,Jones,Male,Gold,47
810,Samantha,Perez,Female,Silver,31
811,Angela,Rivera,Female,Gold,43
812,Linda,King,Female,Gold,45
813,Kevin,Hill,Male,Gold,29
814,Brenda,Parker,Female,Bronze,53
815,Barbara,Hill,Female,Gold,43
816,Kevin,Lopez,Male,Gold,19
817,James,Edwards,Male,Gold,39
818,Brian,Jones,Male,Silver,24
819,Ronald,Campbell,Male,Silver,42
820,Laura,Johnson,Female,Gold,34
821,Carol,Nelson,Female,Platinum,41
822,Christopher,Sanchez,Male,Bronze,19
823,Michelle,Lopez,Female,Bronze,38
824,Susan,Turner,Female,Gold,36
825,Samantha,Sanchez,Female,Bronze,41
826,Pamela,Campbell,Female,Bronze,30
827,Karen,Gonzales,Female,Gold,24
828,Margaret,King,Female,Gold,54
829,Elizabeth,Martinez,Female,Bronze,29
830,Mary,Harris,Female,Bronze,20
831,George,Davis,Male,Bronze,25
832,Rebecca,King,Female,Platinum,26
833,Michelle,Thompson,Female,Bronze,79
834,Scott,Rodriguez,Male,Silver,28
835,Paul,Parker,Male,Bronze,35
836,David,Lewis,Male,Platinum,39
837,Timothy,Mitchell,Male,Silver,40
838,Cynthia,Lee,Female,Gold,42
839,Jennifer,Rivera,Female,Gold,29
840,Jessica,Allen,Female,Bronze,22
841,Sharon,Taylor,Female,Gold,45
842,Donald,Collins,Male,Bronze,49
843,Steven,Hernandez,Male,Gold,30
844,Brian,Smith,Male,Gold,36
845,Samantha,Adams,Female,Platinum,43
846,Emma,Scott,Female,Gold,29
847,Steven,Collins,Male,Silver,21
848,Sandra,White,Female,Silver,18
849,Barbara,Rodriguez,Female,Gold,33
850,Brian,Rodriguez,Male,Silver,46
851,Shirley,Parker,Female,Bronze,25
852,Charles,Walker,Male,Bronze,46
853,Brenda,Gomez,Female,Gold,30
854,Sharon,Thomas,Female,Gold,25
855,Donna,Green,Female,Platinum,19
856,Stephen,Young,Male,Platinum,21
857,Brian,Robinson,Male,Platinum,38
858,Steven,Green,Male,Gold,52
859,Mark,Martinez,Male,Silver,51
860,George,Cruz,Male,Platinum,25
861,Barbara,Rodriguez,Female,Silver,42
862,Jacob,Anderson,Male,Gold,32
863,Gary,Smith,Male,Bronze,47
864,George,Perez,Male,Gold,29
865,Karen,Davis,Female,Gold,34
866,Larry,Anderson,Male,Platinum,22
867,Jessica,Lopez,Female,Gold,39
868,Robert,Anderson,Male,Gold,33
869,Steven,Lewis,Male,Silver,22
870,John,Garcia,Male,Silver,33
871,Angela,Sanchez,Female,Gold,61
872,William,Roberts,Male,Bronze,36
873,Donald,Sanchez,Male,Gold,33
874,Karen,Edwards,Female,Silver,22
875,Melissa,Rodriguez,Female,Silver,20
876,Jennifer,Turner,Female,Bronze,83
877,Jessica,Johnson,Female,Silver,27
878,Charles,Diaz,Male,Bronze,81
879,Jonathan,Smith,Male,Silver,78
880,Anthony,King,Male,Bronze,47
881,Cynthia,Phillips,Female,Bronze,38
882,Paul,Carter,Male,Silver,45
883,Ronald,Davis,Male,Silver,37
884,Samantha,Flores,Female,Bronze,28
885,Gary,Taylor,Male,Silver,36
886,Deborah,Thomas,Female,Gold,24
887,George,Hernandez,Male,Gold,39
888,Samantha,Phillips,Female,Gold,27
889,George,Smith,Male,Bronze,27
890,Sharon,Lee,Female,Silver,20
891,Amanda,Walker,Female,Silver,28
892,Sharon,Mitchell,Female,Gold,42
893,Anna,Smith,Female,Platinum,31
894,Michael,Roberts,Male,Platinum,26
895,Richard,Flores,Male,Bronze,38
896,Cynthia,Harris,Female,Bronze,20
897,Ashley,Rivera,Female,Platinum,37
898,Kimberly,White,Female,Silver,31
899,Mary,Allen,Female,Bronze,31
900,Cynthia,Hernandez,Female,Bronze,62
901,Amy,Green,Female,Silver,47
902,Gary,Turner,Male,Bronze,43
903,Robert,White,Male,Gold,69
904,Susan,Hill,Female,Bronze,26
905,Charles,Jackson,Male,Bronze,29
906,Ashley,Walker,Female,Bronze,27
907,Ronald,Mitchell,Male,Bronze,43
908,Edward,Clark,Male,Platinum,26
909,Ashley,Garcia,Female,Gold,41
910,Sandra,Roberts,Female,Gold,25
911,Jason,Taylor,Male,Silver,20
912,Kenneth,Taylor,Male,Silver,27
913,Amanda,Flores,Female,Silver,21
914,Nancy,Flores,Female,Gold,20
915,Christopher,Perez,Male,Platinum,53
916,Ashley,Scott,Female,Gold,40
917,William,Baker,Male,Gold,43
918,Charles,Nguyen,Male,Gold,21
919,David,Flores,Male,Gold,21
920,Gary,Anderson,Male,Bronze,41
921,Justin,Jackson,Male,Platinum,28
922,Linda,Williams,Female,Silver,22
923,Lisa,Parker,Female,Silver,20
924,Patricia,Johnson,Female,Bronze,18
925,Susan,Allen,Female,Bronze,41
926,Ronald,Miller,Male,Gold,41
927,Christopher,Hernandez,Male,Bronze,20
928,Pamela,Mitchell,Female,Gold,30
929,George,White,Male,Silver,22
930,Robert,Reyes,Male,Gold,44
931,Kevin,Anderson,Male,Gold,79
932,Thomas,Nelson,Male,Gold,35
933,Jeffrey,Torres,Male,Silver,36
934,Michael,Davis,Male,Gold,50
935,Kathleen,Young,Female,Gold,35
936,Jacob,Lewis,Male,Silver,38
937,George,Campbell,Male,Platinum,23
938,Mary,Martinez,Female,Silver,27
939,Ashley,Johnson,Female,Silver,25
940,Lisa,Torres,Female,Bronze,60
941,Shirley,Baker,Female,Platinum,50
942,Scott,Flores,Male,Gold,49
943,Benjamin,Reyes,Male,Silver,19
944,Justin,Perez,Male,Silver,29
945,Laura,Baker,Female,Gold,76
946,Andrew,Scott,Male,Silver,32
947,Steven,Nelson,Male,Bronze,32
948,Brenda,Smith,Female,Gold,46
949,Karen,Carter,Female,Gold,41
950,Ryan,Turner,Male,Gold,32
951,David,Baker,Male,Platinum,21
952,Stephen,Taylor,Male,Silver,54
953,Karen,Smith,Female,Gold,49
954,Kevin,Jackson,Male,Gold,47
955,Stephanie,Adams,Female,Gold,31
956,Thomas,Harris,Male,Silver,32
957,Joseph,Walker,Male,Silver,25
958,Samantha,Turner,Female,Gold,50
959,Jacob,Turner,Male,Silver,44
960,Pamela,Parker,Female,Platinum,76
961,Jonathan,Brown,Male,Silver,49
962,Jacob,Hall,Male,Silver,66
963,Linda,Davis,Female,Gold,45
964,John,Clark,Male,Bronze,42
965,Lisa,Lewis,Female,Bronze,38
966,Steven,Thompson,Male,Silver,54
967,Donald,Gomez,Male,Silver,52
968,Laura,Green,Female,Bronze,37
969,Dorothy,Diaz,Female,Bronze,29
970,Sarah,Smith,Female,Silver,32
971,Jacob,Adams,Male,Bronze,35
972,Melissa,Turner,Female,Bronze,39
973,Linda,Adams,Female,None,27
974,Deborah,Torres,Female,None,19
975,Rebecca,Brown,Female,Bronze,54
976,Sarah,Hall,Female,Bronze,31
977,Ryan,Flores,Male,Gold,19
978,Dorothy,Diaz,Female,Bronze,30
979,Brenda,Green,Female,Gold,29
980,Mary,Garcia,Female,Silver,52
981,Cynthia,Gomez,Female,Gold,20
982,Emily,Sanchez,Female,Gold,76
983,Stephen,Hernandez,Male,Bronze,46
984,Kenneth,Brown,Male,Bronze,43
985,Betty,Thomas,Female,Platinum,50
986,Angela,Reyes,Female,Silver,22
987,Nancy,Miller,Female,Bronze,18
988,Charles,Lopez,Male,Gold,27
989,Ryan,Martin,Male,Silver,46
990,Sarah,Nguyen,Female,Platinum,29
991,Cynthia,Roberts,Female,Gold,48
992,Matthew,Williams,Male,Silver,29
993,Ryan,Robinson,Male,Platinum,32
994,Rebecca,Scott,Female,Bronze,42
995,Ronald,Anderson,Male,Gold,20
996,Kevin,Davis,Male,Silver,37
997,Cynthia,Miller,Female,Gold,46
998,John,Adams,Male,Bronze,45
999,Mark,Hernandez,Male,Gold,26
1000,Jonathan,Thomas,Male,Gold,32
1001,Edward,Hernandez,Male,Bronze,22
1002,Jeffrey,Jackson,Male,Platinum,29
1003,David,Baker,Male,Gold,44
1004,Mark,Lee,Male,Silver,30
1005,Anna,Rivera,Female,Bronze,40
1006,Christopher,Nelson,Male,Bronze,53
1007,Laura,Collins,Female,Silver,51
1008,Sharon,Martinez,Female,Gold,35
1009,Dorothy,Gonzales,Female,Bronze,22
1010,Michael,Miller,Male,Gold,36
1011,Kathleen,Sanchez,Female,Bronze,25
1012,Jacob,Wright,Male,Bronze,26
1013,Sandra,Roberts,Female,Bronze,41
1014,Eric,Jackson,Male,Gold,40
1015,Sharon,Martinez,Female,Gold,76
1016,Charles,Nguyen,Male,Gold,38
1017,Cynthia,Wright,Female,Platinum,32
1018,Melissa,Lewis,Female,Bronze,53
1019,Kevin,Martin,Male,Gold,54
1020,Ashley,Martinez,Female,Bronze,27
1021,James,Cruz,Male,Gold,42
1022,Nancy,Brown,Female,Silver,33
1023,Joseph,Flores,Male,Platinum,23
1024,Donald,Hill,Male,Bronze,49
1025,Linda,Allen,Female,Silver,43
1026,Donald,Lee,Male,Gold,34
1027,John,Taylor,Male,Bronze,22
1028,Cynthia,Jones,Female,Gold,20
1029,Steven,Thompson,Male,Gold,50
1030,Ronald,Roberts,Male,Gold,30
1031,Richard,Hall,Male,Silver,20
1032,Rebecca,Martin,Female,Bronze,32
1033,Christopher,Hill,Male,Bronze,82
1034,Sarah,Jones,Female,Gold,41
1035,Karen,Gomez,Female,Gold,53
1036,Amy,King,Female,Silver,44
1037,Melissa,Brown,Female,Bronze,34
1038,Carol,Gomez,Female,Gold,18
1039,Steven,Young,Male,Gold,32
1040,Karen,Johnson,Female,Silver,24
1041,Michael,Taylor,Male,Silver,21
1042,Donald,Anderson,Male,Bronze,44
1043,Benjamin,Lopez,Male,Silver,36
1044,Michael,Walker,Male,Gold,42
1045,Ryan,Evans,Male,Silver,82
1046,Thomas,Robinson,Male,Bronze,35
1047,Richard,Sanchez,Male,Bronze,28
1048,Jonathan,Smith,Male,Silver,48
1049,Kenneth,Gomez,Male,Bronze,40
1050,Robert,Sanchez,Male,Bronze,50
1051,Nicole,Moore,Female,Gold,49
1052,Sharon,Lee,Female,Silver,19
1053,Pamela,Taylor,Female,Gold,42
1054,Samantha,Jones,Female,Gold,44
1055,Amy,Cruz,Female,Gold,25
1056,Daniel,Brown,Male,Gold,36
1057,Kevin,Cruz,Male,Bronze,44
1058,Thomas,Edwards,Male,Bronze,31
1059,William,Scott,Male,Gold,26
1060,Linda,King,Female,Bronze,39
1061,Joseph,Ramirez,Male,Bronze,27
1062,Matthew,Lewis,Male,Gold,43
1063,Eric,Lee,Male,Gold,26
1064,Susan,Perez,Female,Gold,30
1065,Gary,Lee,Male,Gold,44
1066,Laura,Garcia,Female,Silver,19
1067,Jacob,Gomez,Male,Platinum,23
1068,Kenneth,Williams,Male,Bronze,29
1069,Kenneth,Ramirez,Male,Bronze,37
1070,Nancy,Thomas,Female,Bronze,18
1071,Matthew,Edwards,Male,Silver,51
1072,Daniel,Phillips,Male,Bronze,19
1073,Charles,Brown,Male,Silver,31
1074,Melissa,Nguyen,Female,Bronze,28
1075,Richard,Sanchez,Male,Platinum,29
1076,Richard,Parker,Male,Gold,38
1077,Sarah,Hall,Female,Silver,43
1078,Steven,Martinez,Male,Silver,26
1079,Anna,Collins,Female,Bronze,45
1080,Pamela,Edwards,Female,Silver,48
1081,Nicholas,Allen,Male,Bronze,24
1082,Samantha,Parker,Female,Silver,37
1083,Nicole,Scott,Female,Platinum,18
1084,Anna,Martin,Female,Silver,34
1085,Thomas,Thompson,Male,Gold,32
1086,Jennifer,Nelson,Female,Bronze,78
1087,Timothy,White,Male,Platinum,36
1088,Lisa,Roberts,Female,Bronze,28
1089,Sandra,Baker,Female,Platinum,43
1090,Anthony,Thomas,Male,Bronze,42
1091,Benjamin,White,Male,Silver,43
1092,Benjamin,Allen,Male,Silver,38
1093,Scott,Harris,Male,Gold,31
1094,Scott,Ramirez,Male,Silver,23
1095,Nicole,Lopez,Female,Gold,36
1096,Brenda,Scott,Female,Platinum,36
1097,Ronald,Scott,Male,Silver,45
1098,Kenneth,Turner,Male,Platinum,32
1099,Carol,Roberts,Female,Bronze,47
1100,Pamela,Flores,Female,Silver,26
1101,Nancy,Williams,Female,Silver,49
1102,David,Young,Male,Gold,32
1103,George,Brown,Male,Bronze,39
1104,Steven,Evans,Male,Silver,20
1105,Shirley,Brown,Female,Bronze,48
1106,Angela,Reyes,Female,Silver,85
1107,Joshua,Edwards,Male,Gold,18
1108,Jennifer,Carter,Female,Gold,43
1109,Karen,Adams,Female,Gold,34
1110,Brian,Scott,Male,Bronze,24
1111,Joseph,Moore,Male,Gold,24
1112,Patricia,Moore,Female,Silver,49
1113,Scott,Parker,Male,Bronze,43
1114,Carol,Mitchell,Female,Platinum,26
1115,Angela,Gomez,Female,Silver,28
1116,Thomas,Jackson,Male,Bronze,44
1117,Dorothy,Moore,Female,Bronze,18
1118,Kathleen,Adams,Female,Gold,42
1119,Anthony,Evans,Male,Gold,36
1120,Gary,Lee,Male,Gold,26
1121,Amy,Reyes,Female,Gold,23
1122,George,Wright,Male,Gold,30
1123,Patricia,Jackson,Female,Bronze,27
1124,Richard,Adams,Male,Gold,27
1125,Stephanie,Thomas,Female,Gold,37
1126,Mary,King,Female,Silver,18
1127,Emily,Green,Female,Silver,30
1128,Stephen,Garcia,Male,Gold,19
1129,Amanda,Lee,Female,Silver,47
1130,Elizabeth,Green,Female,Bronze,28
1131,Stephen,Phillips,Male,Gold,48
1132,Anna,Wright,Female,Gold,32
1133,Samantha,Scott,Female,Gold,51
1134,Ryan,King,Male,Bronze,41
1135,Justin,Rivera,Male,Silver,42
1136,Michael,Thompson,Male,Silver,42
1137,Pamela,Hall,Female,Silver,27
1138,Kevin,Campbell,Male,Silver,44
1139,Jennifer,Thomas,Female,Bronze,48
1140,Kimberly,Nguyen,Female,Bronze,23
1141,Jennifer,Jackson,Female,Gold,53
1142,Anthony,Martinez,Male,Silver,36
1143,Barbara,Jackson,Female,Platinum,50
1144,Amanda,Martin,Female,Silver,24
1145,Kevin,Robinson,Male,Gold,28
1146,John,Lewis,Male,Bronze,26
1147,Matthew,Nelson,Male,Gold,27
1148,Jonathan,Parker,Male,Gold,45
1149,Stephanie,Parker,Female,Gold,50
1150,George,Evans,Male,Bronze,20
1151,Deborah,Collins,Female,Bronze,22
1152,Michael,Jackson,Male,Bronze,73
1153,Eric,Thompson,Male,Bronze,32
1154,Kimberly,Moore,Female,Bronze,50
1155,Angela,Carter,Female,Gold,51
1156,Emily,King,Female,Platinum,23
1157,Jonathan,Davis,Male,Silver,21
1158,Robert,Moore,Male,Bronze,29
1159,Larry,Harris,Male,Platinum,41
1160,Charles,Torres,Male,Bronze,26
1161,Justin,Moore,Male,Silver,18
1162,Amanda,Collins,Female,Bronze,44
1163,Laura,Adams,Female,Silver,22
1164,Dorothy,Reyes,Female,Gold,43
1165,Nicholas,Phillips,Male,Gold,50
1166,Kevin,Collins,Male,Gold,67
1167,Gary,Adams,Male,Silver,42
1168,Christopher,Moore,Male,Gold,34
1169,Brenda,Adams,Female,Silver,46
1170,Matthew,Martin,Male,Silver,45
1171,Ryan,Moore,Male,Bronze,74
1172,William,Scott,Male,Bronze,30
1173,Elizabeth,Garcia,Female,Silver,36
1174,Andrew,Wilson,Male,Bronze,56
1175,Samantha,Mitchell,Female,Platinum,54
1176,Joseph,Torres,Male,Bronze,36
1177,Nancy,Mitchell,Female,Silver,33
1178,David,Gonzales,Male,Silver,40
1179,Anthony,Anderson,Male,Platinum,24
1180,Kenneth,Garcia,Male,Bronze,38
1181,John,Jackson,Male,Bronze,43
1182,Angela,Clark,Female,Gold,39
1183,Joseph,Nelson,Male,Gold,26
1184,Amy,Walker,Female,Gold,19
1185,Kathleen,Diaz,Female,Bronze,30
1186,Andrew,Davis,Male,Silver,26
1187,Anthony,Green,Male,Bronze,24
1188,Elizabeth,Green,Female,Bronze,49
1189,Thomas,Miller,Male,Bronze,40
1190,Deborah,Miller,Female,Silver,28
1191,Thomas,Baker,Male,Gold,75
1192,Rebecca,Carter,Female,Bronze,21
1193,Elizabeth,Robinson,Female,Bronze,45
1194,Paul,Mitchell,Male,Bronze,37
1195,Charles,Brown,Male,Silver,29
1196,Mark,Gomez,Male,Platinum,30
1197,Donald,Mitchell,Male,Silver,24
1198,Robert,Lewis,Male,Bronze,53
1199,Karen,Martinez,Female,Silver,48
1200,Susan,Lopez,Female,Silver,34
1201,Emma,Walker,Female,Bronze,30
1202,Jacob,Garcia,Male,Silver,28
1203,David,King,Male,Silver,47
1204,Deborah,Garcia,Female,Gold,53
1205,Stephanie,Collins,Female,Bronze,23
1206,Kenneth,Edwards,Male,Bronze,38
1207,Barbara,Anderson,Female,Bronze,32
1208,Brian,Mitchell,Male,Gold,26
1209,Brenda,King,Female,Bronze,39
1210,John,Diaz,Male,Silver,38
1211,Amy,Davis,Female,Silver,47
1212,Scott,Diaz,Male,Platinum,22
1213,Cynthia,Moore,Female,Silver,40
1214,Kimberly,Flores,Female,Platinum,35
1215,Ashley,Ramirez,Female,Bronze,48
1216,Steven,Flores,Male,Gold,26
1217,Amy,Gomez,Female,Silver,41
1218,Ryan,Torres,Male,Silver,45
1219,Shirley,Ramirez,Female,Platinum,46
1220,Jonathan,Williams,Male,Silver,37
1221,Betty,Parker,Female,Bronze,40
1222,Ronald,Nelson,Male,Bronze,29
1223,Nicole,Young,Female,Gold,21
1224,Nancy,Harris,Female,Bronze,51
1225,Nicole,Reyes,Female,Silver,48
1226,Donald,Jackson,Male,Bronze,45
1227,Emma,Turner,Female,Silver,41
1228,Elizabeth,Turner,Female,Gold,41
1229,Gary,Harris,Male,Silver,69
1230,Ashley,Williams,Female,Bronze,19
1231,Scott,Edwards,Male,Silver,24
1232,Brenda,Flores,Female,Bronze,40
1233,Kenneth,Flores,Male,Silver,25
1234,Robert,Lopez,Male,Bronze,21
1235,Sandra,Jackson,Female,Platinum,38
1236,Linda,Adams,Female,Platinum,18
1237,Mark,Lewis,Male,Gold,23
1238,Andrew,Wilson,Male,Silver,52
1239,Ronald,Campbell,Male,Platinum,28
1240,Samantha,Lewis,Female,Silver,36
1241,Lisa,Mitchell,Female,Gold,44
1242,Donna,Rodriguez,Female,Bronze,22
1243,Michael,Taylor,Male,Bronze,39
1244,Michelle,Cruz,Female,Gold,38
1245,Susan,Gomez,Female,Bronze,72
1246,Scott,Robinson,Male,Bronze,44
1247,Sandra,Williams,Female,Bronze,46
1248,Jonathan,Robinson,Male,Silver,18
1249,Matthew,Smith,Male,Platinum,38
1250,Brenda,Garcia,Female,Gold,24
1251,Ashley,Campbell,Female,Bronze,19
1252,Sharon,Moore,Female,Gold,37
1253,Paul,Adams,Male,Gold,23
1254,Laura,Lopez,Female,Silver,51
1255,Kevin,Hernandez,Male,Gold,34
1256,Karen,Thompson,Female,Silver,76
1257,Richard,Torres,Male,Silver,41
1258,James,Martinez,Male,Silver,27
1259,Dorothy,Hill,Female,Bronze,50
1260,Joshua,Rodriguez,Male,Platinum,53
1261,Kevin,Hall,Male,Bronze,38
1262,Anthony,White,Male,Gold,37
1263,Matthew,Scott,Male,Bronze,78
1264,Ashley,Perez,Female,Silver,21
1265,George,Lopez,Male,Silver,27
1266,Joseph,Lewis,Male,Gold,37
1267,Benjamin,Mitchell,Male,Silver,26
1268,Margaret,Rodriguez,Female,Silver,43
1269,Betty,Roberts,Female,Gold,24
1270,Sharon,Green,Female,Platinum,36
1271,Lisa,Miller,Female,Silver,37
1272,Brenda,Nguyen,Female,Silver,28
1273,Emily,Thomas,Female,Gold,37
1274,Stephen,Walker,Male,Platinum,53
1275,Sandra,Diaz,Female,Gold,28
1276,Sandra,Baker,Female,Silver,35
1277,Benjamin,Carter,Male,Bronze,43
1278,Matthew,Smith,Male,Silver,37
1279,Eric,Diaz,Male,Silver,38
1280,Daniel,Sanchez,Male,Platinum,30
1281,Jessica,Carter,Female,Bronze,29
1282,Dorothy,Ramirez,Female,Silver,30
1283,James,Torres,Male,Bronze,46
1284,Michelle,Taylor,Female,Platinum,27
1285,George,Turner,Male,Platinum,34
1286,Mary,Parker,Female,Bronze,42
1287,Nicholas,Miller,Male,Gold,25
1288,Pamela,Harris,Female,Gold,40
1289,Edward,Sanchez,Male,Bronze,44
1290,Amy,Collins,Female,Bronze,50
1291,Mark,Adams,Male,Gold,68
1292,Deborah,Ramirez,Female,Bronze,44
1293,Linda,Gonzales,Female,Silver,37
1294,Amy,Robinson,Female,Silver,18
1295,Nicholas,Garcia,Male,Silver,33
1296,Kevin,Flores,Male,Silver,38
1297,Barbara,Hill,Female,Bronze,67
1298,Kathleen,Jones,Female,Platinum,37
1299,Robert,Rodriguez,Male,Bronze,33
1300,Steven,Ramirez,Male,Bronze,40
1301,Thomas,Turner,Male,Bronze,34
1302,Kathleen,Davis,Female,Silver,41
1303,Christopher,Phillips,Male,Silver,33
1304,Nicholas,Sanchez,Male,Silver,38
1305,Jennifer,Jackson,Female,Silver,24
1306,Shirley,White,Female,Bronze,28
1307,Rebecca,Rodriguez,Female,Bronze,47
1308,Benjamin,Rivera,Male,Gold,47
1309,Kenneth,Torres,Male,Gold,34
1310,Mark,Wilson,Male,Platinum,22
1311,Samantha,Perez,Female,Gold,36
1312,Jennifer,Thomas,Female,None,32
1313,Daniel,Thompson,Male,Bronze,36
1314,Jeffrey,Davis,Male,Platinum,48
1315,Lisa,Nguyen,Female,Gold,41
1316,Nicholas,Parker,Male,Platinum,43
1317,Elizabeth,Mitchell,Female,Platinum,46
1318,Patricia,Lopez,Female,Silver,62
1319,Betty,Hernandez,Female,Gold,39
1320,George,Johnson,Male,Silver,41
1321,Jennifer,Diaz,Female,Bronze,33
1322,Betty,Parker,Female,Bronze,55
1323,Jeffrey,Clark,Male,None,20
1324,Ryan,Anderson,Male,Gold,32
1325,Laura,Nguyen,Female,Silver,39
1326,John,Perez,Male,Bronze,44
